Date,Transaction Description,Amount,Category,Company,Account Type,Expense By Category,Revenue By Category
2022-04-01 00:00:00,"'THE MULBERRY PARTN, APRIL RENT , VIA MOBILE - PYMT , FP 01/04/22 40 , 31023711486298000N",-1150,Rent Payment,Studio 224 ltd,Current account ,-9500,0
2022-04-04 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 04/04/22 0849 , PH737VTI1HM5Y25200",896.86,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-04-04 00:00:00,"'OLIVIA COTTON , MARCH CLEANING , VIA MOBILE - PYMT , FP 02/04/22 10 , 32084831535352000N",-60,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-04-05 00:00:00,"'ELISHA BAILEY , ELISHA BAILEY , FP 05/04/22 0807 , 00151542632BBFLFQR",40,Revenue,Studio 224 ltd,Current account ,0,2157
2022-04-08 00:00:00,"'R KEMP , ROSE PRACTISE , FP 08/04/22 0927 , 500000000916626840",5,Revenue,Studio 224 ltd,Current account ,0,2157
2022-04-08 00:00:00,"'THOMAS ERIN , ERIN PRACTICE , FP 08/04/22 0817 , FP22098O18597936",5,Revenue,Studio 224 ltd,Current account ,0,2157
2022-04-11 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 11/04/22 0841 , PH737VTI1HM6SP6U00",854.24,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-04-11 00:00:00,"'ELISHA BAILEY , ELISHA BAILEY , FP 11/04/22 1758 , 00151542632BBFLKMB",40,Revenue,Studio 224 ltd,Current account ,0,2157
2022-04-11 00:00:00,"'N N H AND BUCKINGH, HANNAH MAXWELL , FP 10/04/22 1814 , L97RYNRG03W4EV3KW5",16,Revenue,Studio 224 ltd,Current account ,0,2157
2022-04-19 00:00:00,"'THOMAS ERIN , ERIN PRACTICE , FP 15/04/22 1204 , FP22105O09969997",5,Revenue,Studio 224 ltd,Current account ,0,2157
2022-04-19 00:00:00,"'ELISHA BAILEY , ELISHA BAILEY , FP 19/04/22 0817 , 00151542632BBFLPDM",40,Revenue,Studio 224 ltd,Current account ,0,2157
2022-04-19 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 19/04/22 0855 , PH737VTI1HM7K3LI00",614.94,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-04-19 00:00:00,"'R KEMP , ROSE PRACTICE , FP 15/04/22 1119 , 500000000920007035",5,Revenue,Studio 224 ltd,Current account ,0,2157
2022-04-19 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-8EAEB",-100,Sage Business Cloud Subscription,Studio 224 ltd,Current account ,-1000,0
2022-04-21 00:00:00,"'E.ON NEXT , A-F33260A7-002",-48.74,Electricity and Gas Bill,Studio 224 ltd,Current account ,-633.25,0
2022-04-22 00:00:00,"'GREY-PARKINS , NATASHAGREYPARKINS, FP 22/04/22 1611 , 468011351161224001",5,Revenue,Studio 224 ltd,Current account ,0,2157
2022-04-22 00:00:00,"'EMILY YOUNG , APRIL TEACHING , VIA MOBILE - LVP",-50,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-04-22 00:00:00,"'GRACE FISHER , APRIL TEACHING , VIA MOBILE - LVP",-175,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-04-25 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 25/04/22 0842 , PH737VTI1HM8BUI500",530.86,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-04-25 00:00:00,"'TRACEY SIMMONDS , APRIL CLEANING , VIA MOBILE - LVP , FP 23/04/22 10 , 55072841138145000N",-50,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-04-26 00:00:00,"'VERTICAL LEISURE L, STU224 , VIA MOBILE - LVP , FP 26/04/22 10 , 45123737739067000N",-635.73,Expense,Studio 224 ltd,Current account ,-2241.23,0
2022-04-27 00:00:00,"'BRADFORD JH , JB 01 , VIA MOBILE - LVP",25,Revenue,Studio 224 ltd,Current account ,0,2157
2022-04-27 00:00:00,"'KIMBERLEY COSSER T, KIM APRIL , VIA MOBILE - LVP , FP 27/04/22 10 , 37094724554899000N",-260,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-04-29 00:00:00,'01APR A/C 40863387,-7.35,Service Charges,Studio 224 ltd,Current account ,-106.75,0
2022-05-03 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 03/05/22 0839 , PH737VTI1HM9AG5C00",719.98,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-05-03 00:00:00,"'GREY-PARKINS , NATASHAGREYPARKINS, FP 30/04/22 1219 , 489650619121034001",5,Revenue,Studio 224 ltd,Current account ,0,2157
2022-05-03 00:00:00,"'BRADFORD JH , MERCH , VIA MOBILE - LVP",110,Revenue,Studio 224 ltd,Current account ,0,2157
2022-05-03 00:00:00,"'MOLE VALLEY DISTRI, 101171511 , VIA MOBILE - PYMT , FP 03/05/22 10 , 35080203701020000N",-200,Expense,Studio 224 ltd,Current account ,-2241.23,0
2022-05-03 00:00:00,"'KATERINA STOJANOVI, KITTY APRIL , VIA MOBILE - PYMT , FP 30/04/22 10 , 10075511406183000N",-400,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-05-03 00:00:00,"'EMILY DODD , APRIL TEACHING , VIA MOBILE - LVP , FP 02/05/22 10 , 20100530275658000N",-195,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-05-03 00:00:00,"'THE MULBERRY PARTN, MAY RENT , VIA MOBILE - PYMT , FP 03/05/22 10 , 34075853825293000N",-1100,Rent Payment,Studio 224 ltd,Current account ,-9500,0
2022-05-04 00:00:00,"'OLIVIA COTTON , APRIL CLEANING , VIA MOBILE - LVP , FP 04/05/22 10 , 37092718597757000N",-100,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-02-01 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 01/02/22 0842 , PH737VTI1HMYP4L000",143.56,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-01 00:00:00,"'ELISHA BAILEY , ELISHA BAILEY , FP 01/02/22 1504 , 00151542632BBFJHTH",40,Revenue,Studio 224 ltd,Current account ,0,2157
2022-02-01 00:00:00,"'KERRY COKE-SMYTH , JAN TEACHING , VIA MOBILE - PYMT , FP 01/02/22 10 , 14160522678564000N",-40,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-02-01 00:00:00,"'THE MULBERRY PARTN, FEBRUARY RENT , VIA MOBILE - PYMT , FP 01/02/22 40 , 24023655675128000N",-1100,Rent Payment,Studio 224 ltd,Current account ,-9500,0
2022-02-01 00:00:00,"'ELEANOR WHITE , JAN INVOICE , VIA MOBILE - PYMT , FP 01/02/22 10 , 15060841725102000N",-210,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-02-02 00:00:00,"'BELAM SIAN , SIAN BELAM , FP 01/02/22 2153 , FP22032O10913392",200,Revenue,Studio 224 ltd,Current account ,0,2157
2022-02-03 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 03/02/22 0848 , PH737VTI1HMYZUVS00",577.2,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-03 00:00:00,"'EMILY DODD , JAN TEACHING , VIA MOBILE - PYMT , FP 03/02/22 10 , 46090341538430000N",-250,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-02-04 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 04/02/22 0842 , PH737VTI1HMZ4O0Y00",50.68,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-07 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 07/02/22 0844 , PH737VTI1HMZA86700",46.74,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-07 00:00:00,"'KATERINA STOJANOVI, KITTY JANUARY , VIA MOBILE - PYMT , FP 06/02/22 10 , 22084913075368000N",-360,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-02-08 00:00:00,"'HEIDI HARRIS , JANUARY TEACHING , VIA MOBILE - PYMT",-60,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-02-09 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 09/02/22 0849 , PH737VTI1HMZM4S400",15.58,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-10 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 10/02/22 0850 , PH737VTI1HMZQVTH00",430.48,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-11 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 11/02/22 0839 , PH737VTI1HMZWF2Z00",243.34,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-14 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 14/02/22 0843 , PH737VTI1HM0145W00",174.72,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-14 00:00:00,"'KALL KWIK PRINTING, INV 1854 , VIA MOBILE - PYMT",-42,Printing Charges,Studio 224 ltd,Current account ,-1010.4,0
2022-02-15 00:00:00,"'ELISHA BAILEY , ELISHA BAILEY , FP 15/02/22 1242 , 00151542632BBFJRXH",40,Revenue,Studio 224 ltd,Current account ,0,2157
2022-02-15 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 15/02/22 0842 , PH737VTI1HM0A42I00",9.66,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-8EAEB",-100,Sage Business Cloud Subscription,Studio 224 ltd,Current account ,-1000,0
2022-02-16 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 16/02/22 0843 , PH737VTI1HM0E91H00",39.04,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-16 00:00:00,"'EMILY YOUNG , FEB TEACHING , VIA MOBILE - PYMT",-50,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-02-16 00:00:00,"'E.ON NEXT , A-F33260A7-002",-184.9,Electricity and Gas Bill,Studio 224 ltd,Current account ,-633.25,0
2022-02-17 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 17/02/22 0843 , PH737VTI1HM0IGAQ00",93.48,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-21 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 21/02/22 0845 , PH737VTI1HM0STX100",66.06,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-24 00:00:00,"'TRACEY SIMMONDS , FEBRUARY CLEANING , VIA MOBILE - PYMT , FP 23/02/22 10 , 15191416350476000N",-77.5,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-02-25 00:00:00,"'ELEANOR WHITE , FEB INVOICE , VIA MOBILE - PYMT , FP 25/02/22 10 , 64070744704961000N",-150,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-02-25 00:00:00,"'KIMBERLEY COSSER T, KIM FEB , VIA MOBILE - PYMT , FP 25/02/22 10 , 40181733810261000N",-220,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-02-25 00:00:00,"'ABIGAIL FAIRHEAD , FEB TEACHING , VIA MOBILE - PYMT , FP 25/02/22 10 , 28085430533163000N",-40,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-02-28 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 28/02/22 0837 , PH737VTI1HM1MR1500",761.96,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-02-28 00:00:00,"'ELISHA BAILEY , ELISHA BAILEY , FP 28/02/22 0743 , 00151542632BBFKBBT",40,Revenue,Studio 224 ltd,Current account ,0,2157
2022-02-28 00:00:00,'04FEB A/C 40863387,-17.5,Service Charges,Studio 224 ltd,Current account ,-106.75,0
2022-02-28 00:00:00,"'SHEWOLF.EMPOWERING, FEB TEACHING , VIA MOBILE - PYMT",-156,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-02-28 00:00:00,"'OLIVIA COTTON , FEB CLEANING , VIA MOBILE - PYMT , FP 27/02/22 10 , 53181226286021000N",-80,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-02-28 00:00:00,"'JJ THOMAS , CLASS REFUND , VIA MOBILE - PYMT , FP 27/02/22 10 , 49194703910382000N",-15,Refund Payment / Fee,Studio 224 ltd,Current account ,-115,0
2022-01-04 00:00:00,"'BELAM SIAN , SIAN BELAM , FP 03/01/22 1655 , FP22003O03808929",230,Revenue,Studio 224 ltd,Current account ,0,2157
2022-01-04 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 04/01/22 0840 , PH737VTI1HMVM03V00",237.62,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-04 00:00:00,"'THE MULBERRY PARTN, JANUARY RENT , VIA MOBILE - PYMT , FP 04/01/22 10 , 31092206666705000N",-1100,Rent Payment,Studio 224 ltd,Current account ,-9500,0
2022-01-05 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 05/01/22 0844 , PH737VTI1HMVS7FL00",46.74,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-05 00:00:00,"'ELEANOR WHITE TRAD, ELLIE DEC , VIA MOBILE - LVP , FP 05/01/22 10 , 63094147944570000N",-225,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-01-06 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 06/01/22 0843 , PH737VTI1HMVVZWM00",127.98,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-07 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 07/01/22 0846 , PH737VTI1HMW0UAI00",768.66,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-07 00:00:00,"'THE MULBERRY PARTN, INSURANCE , VIA MOBILE - LVP , FP 07/01/22 10 , 09084541277574000N",-141.7,Insurance,Studio 224 ltd,Current account ,-141.7,0
2022-01-10 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 10/01/22 1031 , PH737VTI1HMW6GIL00",255.16,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-10 00:00:00,"'JAMES C , OPEN TRAIN CJ , FP 09/01/22 1113 , 490021803111901001",5,Revenue,Studio 224 ltd,Current account ,0,2157
2022-01-10 00:00:00,"'JENKINS K L ADGD , KERRY JENKINS , VIA MOBILE - LVP",30,Revenue,Studio 224 ltd,Current account ,0,2157
2022-01-11 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 11/01/22 0849 , PH737VTI1HMWDYTD00",290.86,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-11 00:00:00,"'EMILY YOUNG , JAN TEACHING , VIA MOBILE - LVP",-50,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-01-12 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 12/01/22 0842 , PH737VTI1HMWHLM300",186.94,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-13 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 13/01/22 0841 , PH737VTI1HMWMVKX00",499.9,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-14 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 14/01/22 0846 , PH737VTI1HMWS5E200",143.56,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-17 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 17/01/22 0842 , PH737VTI1HMWXQRN00",66.26,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-17 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-8EAEB",-100,Sage Business Cloud Subscription,Studio 224 ltd,Current account ,-1000,0
2022-01-18 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 18/01/22 0843 , PH737VTI1HMX44HV00",87.56,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-19 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 19/01/22 0853 , PH737VTI1HMX9WY900",46.74,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-19 00:00:00,"'A TURNBULL , ALICE TURNBULL BEG, FP 18/01/22 2042 , 300000000879458851",10,Revenue,Studio 224 ltd,Current account ,0,2157
2022-01-20 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 20/01/22 0851 , PH737VTI1HMXDDZ000",614.66,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-20 00:00:00,"'C TUCK , TUCK PARTY , FP 20/01/22 1821 , 300000000880287729",80,Revenue,Studio 224 ltd,Current account ,0,2157
2022-01-20 00:00:00,"'JENKINS K L ADGD , KERRY JENKINS , VIA MOBILE - LVP",180,Revenue,Studio 224 ltd,Current account ,0,2157
2022-01-21 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 21/01/22 0934 , PH737VTI1HMXJLHY00",31.16,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-21 00:00:00,"'E.ON NEXT , A-F33260A7-002",-47.45,Electricity and Gas Bill,Studio 224 ltd,Current account ,-633.25,0
2022-01-24 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 24/01/22 0840 , PH737VTI1HMXOLTN00",34.9,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-24 00:00:00,"'TRACEY SIMMONDS , JANUARY , VIA MOBILE - LVP , FP 24/01/22 10 , 23065756392185000N",-75,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-01-24 00:00:00,"'ABIGAIL FAIRHEAD , JAN TEACHING , VIA MOBILE - LVP , FP 24/01/22 10 , 27084058971290000N",-180,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-01-25 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 25/01/22 0850 , PH737VTI1HMXVWD900",46.74,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-25 00:00:00,"'T SANNI , POLE PRACTISE , FP 25/01/22 0941 , 600000000878712778",5,Pole Fee,Studio 224 ltd,Current account ,0,46
2022-01-25 00:00:00,"'KIMBERLEY COSSER T, KIM JAN , VIA MOBILE - LVP , FP 25/01/22 10 , 02141458307198000N",-180,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-01-26 00:00:00,"'ELISHA BAILEY , ELISHA BAILEY , FP 26/01/22 1626 , 00151542632BBFJBLF",40,Revenue,Studio 224 ltd,Current account ,0,2157
2022-01-26 00:00:00,"'HANNAH MAXWELL , FROM H MAXWELL , FP 26/01/22 1336 , YZ5LP2L6EXKP8V7OE8",5,Revenue,Studio 224 ltd,Current account ,0,2157
2022-01-26 00:00:00,"'SUTTON AND EAST SU, 9694648 , VIA MOBILE - LVP , FP 26/01/22 10 , 57103947965596000N",-30,Water Bill,Studio 224 ltd,Current account ,-30,0
2022-01-26 00:00:00,"'SARAH WORLEY , JAN WORKSHOP , VIA MOBILE - LVP , FP 26/01/22 10 , 05131647489708000N",-110,Salary,Studio 224 ltd,Current account ,-8580.74,0
2022-01-27 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 27/01/22 0848 , PH737VTI1HMY5LYC00",383.36,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-27 00:00:00,"'SHEWOLF.EMPOWERING, JAN TEACHING , VIA MOBILE - LVP",-250,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2022-01-28 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 28/01/22 0844 , PH737VTI1HMYBE4X00",182.2,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-31 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 31/01/22 0839 , PH737VTI1HMYG2QT00",77.9,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2022-01-31 00:00:00,'31DEC A/C 40863387,-9.1,Service Charges,Studio 224 ltd,Current account ,-106.75,0
2022-01-31 00:00:00,"'OLIVIA COTTON , JAN CLEANING , VIA MOBILE - LVP , FP 29/01/22 10 , 12091823122587000N",-80,Salary,Studio 224 ltd,Current account ,-8580.74,0
2021-11-29 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 29/11/21 0854 , PH737VTI1HMRUZTP00",232.49,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-11-29 00:00:00,"'KIMBERLEY COSSER T, KIM NOV , VIA MOBILE - PYMT , FP 27/11/21 10 , 01123401492239000N",-160,Salary,Studio 224 ltd,Current account ,-8580.74,0
2021-11-29 00:00:00,"'SARAH BROWN , SARAH BROWN , VIA MOBILE - PYMT , FP 29/11/21 10 , 03180851727372000N",-1000,Expense,Studio 224 ltd,Current account ,-2241.23,0
2021-11-29 00:00:00,"'KATERINA STOJANOVI, KITTY NOVEMBER , VIA MOBILE - PYMT , FP 28/11/21 10 , 32140158474985000N",-400,Salary,Studio 224 ltd,Current account ,-8580.74,0
2021-11-30 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 30/11/21 0844 , PH737VTI1HMS4BAI00",15.58,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-11-30 00:00:00,'29OCT A/C 40863387,-14.35,Service Charges,Studio 224 ltd,Current account ,-106.75,0
2021-12-01 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 01/12/21 0840 , PH737VTI1HMS9PLI00",58.96,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-01 00:00:00,"'SHEWOLF.EMPOWERING, NOV TEACHING , VIA MOBILE - LVP",-40,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2021-12-01 00:00:00,"'SAMANTHA BELTON , MON 29TH CLEANING , VIA MOBILE - LVP",-30,Salary for cleaning,Studio 224 ltd,Current account ,-272.5,0
2021-12-01 00:00:00,"'F JUDEN-WILLS , FRAN NOV , VIA MOBILE - LVP , FP 01/12/21 10 , 11075318034349000N",-100,Salary,Studio 224 ltd,Current account ,-8580.74,0
2021-12-02 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 02/12/21 0845 , PH737VTI1HMSFA1S00",271.34,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-02 00:00:00,"'BINNS ADH PA, KATIE BINNS , VIA MOBILE - PYMT",60,Revenue,Studio 224 ltd,Current account ,0,2157
2021-12-02 00:00:00,"'THE MULBERRY PARTN, DECEMBER RENT , VIA MOBILE - LVP , FP 02/12/21 10 , 34083655762391000N",-1000,Rent Payment,Studio 224 ltd,Current account ,-9500,0
2021-12-03 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 03/12/21 0853 , PH737VTI1HMSJV6Z00",46.74,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-06 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 06/12/21 0844 , PH737VTI1HMSOV8X00",66.06,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-07 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 07/12/21 0842 , PH737VTI1HMSW9TN00",15.58,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-08 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 08/12/21 0848 , PH737VTI1HMT1SJ000",123.05,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-09 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 09/12/21 0851 , PH737VTI1HMT6IFM00",88.05,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-10 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 10/12/21 0843 , PH737VTI1HMTD6J200",31.16,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-13 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 13/12/21 0846 , PH737VTI1HMTJ0FW00",25.24,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-14 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 14/12/21 0845 , PH737VTI1HMTPOVJ00",31.16,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-15 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 15/12/21 0845 , PH737VTI1HMTUY0900",31.16,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-15 00:00:00,"'SAMANTHA BELTON , MON 14TH CLEANING , VIA MOBILE - LVP",-15,Salary for cleaning,Studio 224 ltd,Current account ,-272.5,0
2021-12-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-8EAEB",-100,Sage Business Cloud Subscription,Studio 224 ltd,Current account ,-1000,0
2021-12-16 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 16/12/21 0841 , PH737VTI1HMU05YV00",294.81,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-16 00:00:00,"'E.ON NEXT , A-F33260A7-002",-44.88,Electricity and Gas Bill,Studio 224 ltd,Current account ,-633.25,0
2021-12-17 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 17/12/21 0850 , PH737VTI1HMU5LY700",15.58,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-20 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 20/12/21 0842 , PH737VTI1HMUCAXO00",15.58,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-20 00:00:00,"'TRACEY SIMMONDS , DECEMBER , VIA MOBILE - LVP , FP 18/12/21 10 , 14134238202065000N",-226.6,Salary,Studio 224 ltd,Current account ,-8580.74,0
2021-12-21 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 21/12/21 0843 , PH737VTI1HMUJCFZ00",31.16,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-21 00:00:00,"'T WILSON , WILSON VOUCHER , FP 21/12/21 1505 , 500000000863327024",60,Discounted Fee,Studio 224 ltd,Current account ,0,60
2021-12-22 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 22/12/21 0842 , PH737VTI1HMUONTG00",15.58,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-23 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 23/12/21 0839 , PH737VTI1HMUTX1X00",81.84,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-23 00:00:00,"'ABIGAIL FAIRHEAD , DEC TEACHING , VIA MOBILE - LVP , FP 23/12/21 10 , 56104312244445000N",-160,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2021-12-29 00:00:00,"'YOUNG EL , EMILY Y STUDIOHIRE, VIA MOBILE - LVP",10,Revenue,Studio 224 ltd,Current account ,0,2157
2021-12-29 00:00:00,"'KIMBERLEY COSSER T, KIM DEC , VIA MOBILE - LVP , FP 29/12/21 10 , 42085615341616000N",-180,Salary,Studio 224 ltd,Current account ,-8580.74,0
2021-12-29 00:00:00,"'KATE DAWSON , DEC TEACHING , VIA MOBILE - LVP , FP 27/12/21 10 , 12071503506332000N",-20,Salary for Teaching,Studio 224 ltd,Current account ,-5056,0
2021-12-30 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 30/12/21 0848 , PH737VTI1HMVDCUX00",15.58,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
2021-12-31 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 31/12/21 0843 , PH737VTI1HMVGNQN00",68.62,Sales via Stripe,Studio 224 ltd,Current account ,0,30568.74
